index,id_client,id_vehicule,id_contrat,bonus,type_contrat,duree_contrat,anciennete_info,freq_paiement,paiement,utilisation,code_postal,conducteur2,age_conducteur1,age_conducteur2,sex_conducteur1,sex_conducteur2,anciennete_permis1,anciennete_permis2,anciennete_vehicule,cylindre_vehicule,din_vehicule,essence_vehicule,marque_vehicule,modele_vehicule,debut_vente_vehicule,fin_vente_vehicule,vitesse_vehicule,type_vehicule,prix_vehicule,poids_vehicule,nombre_sinistres,montant_sinistre
46607,A00042661,V01,A00042661-V01,0.51,Maxi,22,1,Monthly,No,WorkPrivate,68066,No,45,0,M,,26,0,6.0,1870,116,Diesel,RENAULT,ESPACE,9,5,180,Tourism,31100,1770,0,0.0
46608,A00042662,V01,A00042662-V01,0.5,Maxi,11,6,Monthly,No,Professional,31555,No,62,0,F,,38,0,6.0,998,66,Gasoline,TOYOTA,YARIS,8,6,155,Tourism,10450,880,0,0.0
46609,A00042663,V01,A00042663-V01,0.85,Maxi,3,2,Monthly,No,WorkPrivate,31555,Yes,27,23,F,F,8,4,6.0,1124,60,Gasoline,CITROEN,C3,9,9,156,Tourism,11050,1053,0,0.0
46610,A00042664,V01,A00042664-V01,0.5,Median2,15,1,Monthly,No,Retired,2A008,No,70,0,M,,52,0,15.0,2495,113,Diesel,LAND ROVER,DEFENDER,21,12,130,Commercial,22792,2400,0,0.0
46611,A00042664,V02,A00042664-V02,0.5,Maxi,10,1,Monthly,No,Retired,2A008,No,70,0,M,,52,0,7.0,1997,90,Diesel,PEUGEOT,206,12,6,180,Tourism,16200,1010,0,0.0
46612,A00042665,V01,A00042665-V01,0.68,Maxi,5,1,Biannual,No,WorkPrivate,95219,No,38,0,F,,17,0,5.0,1753,116,Diesel,FORD,FOCUS,6,4,188,Tourism,23500,1390,0,0.0
46613,A00042666,V01,A00042666-V01,0.5,Maxi,28,6,Biannual,No,WorkPrivate,24322,Yes,58,56,M,F,39,38,11.0,1997,90,Diesel,PEUGEOT,206,12,6,180,Tourism,16200,1010,0,0.0
46614,A00042667,V01,A00042667-V01,0.5,Maxi,5,5,Yearly,No,Retired,58065,No,73,0,M,,50,0,10.0,1997,90,Diesel,PEUGEOT,307,10,7,179,Tourism,18100,1243,1,2970.0
46615,A00042668,V01,A00042668-V01,0.5,Maxi,5,4,Biannual,No,Retired,24322,No,73,0,F,,40,0,16.0,1171,60,Gasoline,RENAULT,CLIO,20,16,155,Tourism,9955,820,0,0.0
46616,A00042669,V01,A00042669-V01,0.5,Median2,10,1,Biannual,No,WorkPrivate,16250,No,57,0,M,,39,0,12.0,1905,70,Diesel,PEUGEOT,306,13,12,163,Tourism,15444,1110,0,0.0
46617,A00042670,V01,A00042670-V01,0.64,Maxi,1,1,Monthly,No,WorkPrivate,76057,Yes,54,18,M,F,35,111,7.0,2188,150,Diesel,RENAULT,ESPACE,9,5,188,Tourism,38850,1782,0,0.0
46618,A00042671,V01,A00042671-V01,0.5,Maxi,22,2,Monthly,No,WorkPrivate,77482,Yes,66,60,M,F,44,29,7.0,1598,113,Gasoline,RENAULT,MEGANE,9,7,192,Tourism,18900,1175,1,1008.93
46619,A00042671,V02,A00042671-V02,0.5,Median1,4,4,Monthly,No,WorkPrivate,77482,No,66,0,M,,44,0,19.0,1124,55,Gasoline,CITROEN,AX,25,18,161,Tourism,8553,645,0,0.0
46620,A00042672,V01,A00042672-V01,0.5,Maxi,3,2,Yearly,No,WorkPrivate,57529,No,52,0,M,,31,0,2.0,2148,136,Diesel,MERCEDES BENZ,C200,2,1,220,Tourism,32500,1430,0,0.0
46621,A00042673,V01,A00042673-V01,0.5,Median1,13,2,Yearly,No,WorkPrivate,42100,Yes,58,56,M,F,38,27,13.0,1905,93,Diesel,CITROEN,XANTIA,18,14,180,Tourism,21328,1252,0,0.0
46622,A00042674,V01,A00042674-V01,0.51,Maxi,4,3,Biannual,No,Retired,94044,No,64,0,M,,46,0,4.0,1995,150,Diesel,RENAULT,ESPACE,5,2,194,Tourism,40050,1825,1,856.41
46623,A00042675,V01,A00042675-V01,0.5,Mini,5,5,Yearly,No,WorkPrivate,57630,No,36,0,M,,18,0,20.0,1769,60,Diesel,PEUGEOT,205,28,18,155,Tourism,11564,850,0,0.0
46624,A00042676,V01,A00042676-V01,0.5,Maxi,11,1,Yearly,No,WorkPrivate,95651,No,39,0,F,,19,0,1.0,1390,75,Gasoline,DACIA,SANDERO,2,1,161,Tourism,9190,1036,1,1618.81
46625,A00042677,V01,A00042677-V01,0.68,Maxi,9,1,Monthly,No,WorkPrivate,57269,No,39,0,F,,13,0,1.0,1124,60,Gasoline,CITROEN,C3,2,1,153,Tourism,12450,1010,0,0.0
46626,A00042678,V01,A00042678-V01,0.5,Maxi,1,1,Yearly,No,WorkPrivate,75118,Yes,39,35,M,F,21,17,5.0,1995,123,Diesel,BMW,118,7,5,201,Tourism,25050,1310,0,0.0
46627,A00042679,V01,A00042679-V01,0.5,Maxi,17,4,Yearly,No,Retired,44125,No,73,0,M,,49,0,4.0,1560,109,Diesel,PEUGEOT,407,6,4,192,Tourism,27500,1512,1,1236.0
46628,A00042680,V01,A00042680-V01,0.5,Maxi,16,1,Monthly,No,Retired,27326,No,72,0,F,,50,0,1.0,1560,109,Diesel,PEUGEOT,3008,2,2,180,Tourism,28400,1425,0,0.0
46629,A00042680,V02,A00042680-V02,0.5,Median2,1,1,Monthly,No,WorkPrivate,27326,No,72,0,F,,50,0,8.0,1997,90,Diesel,PEUGEOT,206,9,8,180,Tourism,18000,1010,0,0.0
46630,A00042681,V01,A00042681-V01,0.5,Maxi,3,3,Yearly,No,WorkPrivate,83129,Yes,54,47,F,M,34,29,3.0,1560,109,Diesel,MINI,MINI,5,2,195,Tourism,20900,1110,0,0.0
46631,A00042682,V01,A00042682-V01,0.51,Maxi,3,3,Yearly,No,WorkPrivate,78358,Yes,43,37,M,F,23,18,4.0,1995,131,Diesel,RENAULT,ESPACE,4,1,184,Tourism,32750,1757,0,0.0
46632,A00042682,V02,A00042682-V02,0.51,Maxi,3,2,Yearly,No,WorkPrivate,78358,Yes,37,43,F,M,18,23,2.0,796,51,Gasoline,CHEVROLET,MATIZ,5,3,145,Tourism,8690,805,0,0.0
46633,A00042683,V01,A00042683-V01,0.55,Maxi,6,2,Yearly,No,WorkPrivate,64445,No,59,0,M,,41,0,2.0,1968,109,Diesel,VOLKSWAGEN,GOLF,3,2,194,Tourism,27250,1266,0,0.0
46634,A00042684,V01,A00042684-V01,0.5,Maxi,15,5,Yearly,No,WorkPrivate,26382,No,38,0,M,,20,0,15.0,1870,94,Diesel,RENAULT,MEGANE,16,15,180,Tourism,18188,1130,0,0.0
46635,A00042684,V02,A00042684-V02,0.5,Median2,9,5,Yearly,No,WorkPrivate,26382,No,38,0,M,,20,0,15.0,2499,75,Diesel,RENAULT,MASTER,17,15,118,Commercial,19925,0,0,0.0
46636,A00042685,V01,A00042685-V01,1.0,Maxi,3,3,Biannual,No,WorkPrivate,01313,No,32,0,M,,11,0,8.0,1398,68,Diesel,PEUGEOT,206,10,6,168,Tourism,14500,1049,0,0.0
46637,A00042686,V01,A00042686-V01,0.5,Median2,8,1,Yearly,Yes,Professional,05023,No,43,0,M,,25,0,19.0,2446,86,Diesel,TOYOTA,LAND CRUISER,25,21,130,Commercial,20421,2210,0,0.0
46638,A00042687,V01,A00042687-V01,0.5,Median1,24,3,Yearly,No,Retired,06004,Yes,83,80,M,F,39,39,12.0,1970,155,Gasoline,ALFA ROMEO,ALFA 146,13,10,216,Tourism,21404,1275,0,0.0
46639,A00042688,V01,A00042688-V01,0.5,Maxi,26,2,Yearly,No,WorkPrivate,92012,No,62,0,M,,42,0,2.0,1360,75,Gasoline,CITROEN,C2,8,6,169,Tourism,11600,991,0,0.0
46640,A00042689,V01,A00042689-V01,0.5,Mini,1,1,Yearly,No,Professional,77285,No,63,0,M,,28,0,17.0,2399,71,Diesel,MERCEDES BENZ,MB100D,23,17,120,Commercial,17900,0,0,0.0
46641,A00042690,V01,A00042690-V01,0.54,Median2,12,3,Biannual,No,Retired,85245,No,57,0,F,,38,0,13.0,996,66,Gasoline,SUZUKI,WAGON R,13,13,140,Tourism,8370,850,0,0.0
46642,A00042691,V01,A00042691-V01,0.5,Maxi,27,2,Yearly,No,Retired,21255,Yes,76,76,M,F,53,45,4.0,1461,106,Diesel,RENAULT,SCENIC,6,5,178,Tourism,24100,1365,1,1190.62
46643,A00042692,V01,A00042692-V01,0.5,Maxi,21,2,Biannual,No,WorkPrivate,67156,Yes,49,56,M,F,30,32,6.0,1461,68,Diesel,RENAULT,KANGOO,6,5,148,Tourism,17700,1160,0,0.0
46644,A00042693,V01,A00042693-V01,0.54,Maxi,1,1,Monthly,No,WorkPrivate,84129,No,39,0,F,,18,0,11.0,1997,90,Diesel,CITROEN,BERLINGO,12,11,163,Tourism,15687,1110,0,0.0
46645,A00042694,V01,A00042694-V01,0.5,Median2,22,5,Yearly,No,WorkPrivate,75115,No,60,0,F,,34,0,5.0,1386,89,Gasoline,NISSAN,MICRA,8,6,172,Tourism,13550,1060,0,0.0
46646,A00042695,V01,A00042695-V01,0.5,Maxi,22,4,Yearly,No,WorkPrivate,85051,No,48,0,F,,30,0,12.0,2188,113,Diesel,RENAULT,ESPACE,13,11,178,Tourism,33463,1690,0,0.0
46647,A00042696,V01,A00042696-V01,0.57,Median1,4,4,Biannual,No,Professional,04228,No,57,0,M,,38,0,7.0,1997,90,Diesel,PEUGEOT,PARTNER,9,4,163,Commercial,16325,1185,0,0.0
46648,A00042697,V01,A00042697-V01,0.5,Median1,27,2,Yearly,No,Retired,16418,No,77,0,M,,58,0,18.0,1769,60,Diesel,CITROEN,C15,27,13,134,Commercial,12190,1530,0,0.0
46649,A00042698,V01,A00042698-V01,0.5,Median1,9,4,Yearly,No,WorkPrivate,38314,Yes,49,45,M,F,31,25,17.0,1905,93,Diesel,CITROEN,ZX,19,14,185,Tourism,17974,1035,0,0.0
46650,A00042699,V01,A00042699-V01,0.5,Maxi,16,1,Monthly,No,Professional,37216,No,40,0,M,,19,0,6.0,1870,82,Diesel,RENAULT,TRAFIC,10,5,138,Commercial,21887,0,0,0.0
46651,A00042700,V01,A00042700-V01,0.5,Maxi,28,2,Yearly,No,Retired,21452,No,69,0,M,,48,0,5.0,1560,90,Diesel,CITROEN,C4,7,3,180,Tourism,18800,1257,0,0.0
46652,A00042701,V01,A00042701-V01,0.5,Mini,10,8,Biannual,No,Retired,65226,No,76,0,M,,58,0,30.0,2404,73,Diesel,MERCEDES BENZ,L407,36,28,102,Commercial,16709,0,0,0.0
46653,A00042701,V02,A00042701-V02,0.5,Mini,8,6,Biannual,No,Retired,65226,No,76,0,M,,58,0,56.0,2068,60,Gasoline,WILLYS,CJ,69,51,110,Commercial,21359,1319,0,0.0
46654,A00042701,V03,A00042701-V03,0.5,Median2,4,4,Biannual,No,Retired,65226,No,76,0,M,,58,0,14.0,2446,108,Diesel,CITROEN,JUMPER,15,11,152,Commercial,24361,0,0,0.0
46655,A00042702,V01,A00042702-V01,0.76,Maxi,10,2,Yearly,No,WorkPrivate,57051,No,30,0,F,,10,0,3.0,1298,87,Gasoline,TOYOTA,YARIS,6,2,170,Tourism,13100,1010,0,0.0
46656,A00042703,V01,A00042703-V01,0.5,Median2,1,1,Yearly,No,Professional,91570,No,45,0,M,,27,0,10.0,2799,115,Diesel,OPEL,MOVANO,12,10,143,Commercial,29264,0,0,0.0
46657,A00042704,V01,A00042704-V01,0.76,Median2,1,1,Yearly,No,WorkPrivate,52269,Yes,32,25,M,F,10,7,8.0,1997,109,Diesel,PEUGEOT,307,9,7,183,Tourism,21150,1260,0,0.0
46658,A00042705,V01,A00042705-V01,0.5,Maxi,12,1,Yearly,Yes,Retired,57323,No,71,0,F,,49,0,1.0,1390,81,Gasoline,VOLKSWAGEN,GOLF PLUS,2,1,169,Tourism,18080,1262,0,0.0
46659,A00042706,V01,A00042706-V01,0.5,Maxi,4,4,Monthly,No,WorkPrivate,62010,Yes,56,45,M,F,38,7,14.0,1905,71,Diesel,PEUGEOT,306,18,15,162,Tourism,14773,1080,0,0.0
46660,A00042707,V01,A00042707-V01,0.5,Median2,21,1,Biannual,No,Retired,29235,Yes,65,39,M,F,46,21,12.0,2188,113,Diesel,RENAULT,SAFRANE,13,11,192,Tourism,29118,1575,0,0.0
46661,A00042707,V02,A00042707-V02,0.5,Maxi,20,1,Biannual,No,Retired,29235,Yes,62,34,F,F,44,15,1.0,1242,70,Gasoline,FIAT,500,2,1,160,Tourism,13900,865,0,0.0
46662,A00042708,V01,A00042708-V01,0.5,Maxi,24,1,Biannual,No,Professional,75120,Yes,59,52,M,F,35,32,2.0,1198,70,Gasoline,VOLKSWAGEN,POLO,2,1,165,Tourism,13420,992,0,0.0
46663,A00042709,V01,A00042709-V01,0.56,Median1,3,3,Monthly,No,WorkPrivate,93010,Yes,50,50,M,F,29,27,12.0,2736,203,Gasoline,CHRYSLER,300 M,13,8,210,Tourism,38370,1585,0,0.0
46664,A00042710,V01,A00042710-V01,0.6,Maxi,4,1,Quarterly,No,WorkPrivate,65018,No,34,0,M,,16,0,1.0,1968,170,Diesel,SEAT,LEON,2,1,214,Tourism,26260,1320,0,0.0
46665,A00042711,V01,A00042711-V01,0.5,Maxi,8,5,Yearly,No,Professional,37208,No,47,0,M,,29,0,5.0,1398,68,Diesel,PEUGEOT,207,5,2,166,Commercial,13874,1176,0,0.0
46666,A00042712,V01,A00042712-V01,0.5,Maxi,15,1,Yearly,No,WorkPrivate,92063,No,57,0,M,,39,0,3.0,1248,75,Diesel,FIAT,PUNTO,6,4,165,Tourism,12750,1090,0,0.0
46667,A00042713,V01,A00042713-V01,0.5,Maxi,24,5,Biannual,No,WorkPrivate,93046,No,55,0,F,,30,0,5.0,1398,68,Diesel,FORD,FIESTA,9,3,164,Tourism,15800,1070,1,1173.89
46668,A00042714,V01,A00042714-V01,0.5,Maxi,15,2,Monthly,No,WorkPrivate,72132,No,62,0,M,,42,0,2.0,1598,105,Diesel,VOLKSWAGEN,PASSAT,2,2,190,Tourism,26840,1465,0,0.0
46669,A00042715,V01,A00042715-V01,0.5,Maxi,11,2,Biannual,No,WorkPrivate,74011,No,54,0,M,,33,0,5.0,2464,146,Diesel,RENAULT,TRAFIC,5,4,170,Commercial,28166,0,0,0.0
46670,A00042715,V02,A00042715-V02,0.5,Median2,8,2,Biannual,No,WorkPrivate,74011,No,54,0,M,,33,0,13.0,2459,102,Diesel,VOLKSWAGEN,TRANSPORTER,13,12,157,Tourism,32739,1597,0,0.0
46671,A00042716,V01,A00042716-V01,0.5,Maxi,2,1,Monthly,No,WorkPrivate,21573,Yes,44,41,M,F,23,21,4.0,2188,155,Diesel,HYUNDAI,SANTA FE,5,2,180,Tourism,32110,1789,0,0.0
46672,A00042716,V02,A00042716-V02,0.5,Median2,2,1,Monthly,No,WorkPrivate,21573,Yes,44,41,M,F,23,21,5.0,2178,101,Diesel,PEUGEOT,BOXER,9,5,140,Commercial,25056,0,0,0.0
46673,A00042717,V01,A00042717-V01,0.5,Maxi,2,1,Yearly,Yes,Retired,52353,Yes,66,41,M,M,47,22,1.0,1968,140,Diesel,VOLKSWAGEN,TIGUAN,2,1,190,Tourism,30290,1478,0,0.0
46674,A00042718,V01,A00042718-V01,0.5,Median2,16,2,Yearly,No,WorkPrivate,50147,No,46,0,M,,26,0,12.0,1870,98,Diesel,RENAULT,SCENIC,13,11,173,Tourism,22090,1300,0,0.0
46675,A00042719,V01,A00042719-V01,0.5,Maxi,21,1,Yearly,No,Retired,57463,No,72,0,M,,36,0,1.0,1461,86,Diesel,RENAULT,KANGOO,4,1,159,Tourism,20600,1389,0,0.0
46676,A00042720,V01,A00042720-V01,0.5,Maxi,26,4,Biannual,No,Retired,33281,No,76,0,M,,58,0,4.0,1560,109,Diesel,CITROEN,C4 PICASSO,4,3,180,Tourism,27000,1499,0,0.0
46677,A00042721,V01,A00042721-V01,0.5,Maxi,22,4,Biannual,No,WorkPrivate,75119,Yes,55,52,M,F,32,27,4.0,1586,106,Gasoline,SUZUKI,VITARA,4,2,160,Commercial,24482,1800,0,0.0
46678,A00042722,V01,A00042722-V01,0.5,Maxi,21,3,Biannual,No,Retired,56162,No,87,0,F,,52,0,9.0,1199,75,Gasoline,OPEL,AGILA,11,7,155,Tourism,10680,955,0,0.0
46679,A00042723,V01,A00042723-V01,0.64,Maxi,1,1,Yearly,No,WorkPrivate,57672,No,33,0,F,,8,0,4.0,1150,73,Gasoline,CHEVROLET,KALOS,6,3,157,Tourism,10300,1015,0,0.0
46680,A00042724,V01,A00042724-V01,0.5,Maxi,25,4,Biannual,No,Retired,06079,No,67,0,M,,49,0,4.0,2996,231,Gasoline,MERCEDES BENZ,C280,6,4,250,Tourism,38100,1355,0,0.0
46681,A00042725,V01,A00042725-V01,0.5,Median1,2,2,Quarterly,No,WorkPrivate,33478,No,41,0,F,,21,0,20.0,1108,49,Gasoline,RENAULT,CLIO,21,18,145,Tourism,8294,815,0,0.0
46682,A00042726,V01,A00042726-V01,0.5,Median2,19,15,Biannual,No,Retired,23169,No,78,0,M,,54,0,19.0,1769,60,Diesel,PEUGEOT,205,28,18,155,Tourism,12867,880,0,0.0
46683,A00042727,V01,A00042727-V01,0.5,Median2,12,5,Biannual,No,Retired,83099,No,65,0,M,,47,0,17.0,2068,89,Diesel,RENAULT,ESPACE,18,15,160,Tourism,29194,1350,0,0.0
46684,A00042728,V01,A00042728-V01,0.5,Maxi,1,1,Monthly,No,WorkPrivate,15012,No,52,0,F,,32,0,16.0,1391,60,Gasoline,VOLKSWAGEN,GOLF,20,18,156,Tourism,11552,960,0,0.0
46685,A00042729,V01,A00042729-V01,0.72,Maxi,2,2,Monthly,No,WorkPrivate,36101,No,25,0,M,,7,0,7.0,1951,150,Diesel,BMW,320,10,8,216,Tourism,33660,1450,0,0.0
46686,A00042730,V01,A00042730-V01,0.5,Median1,1,1,Yearly,No,Retired,30047,No,72,0,F,,41,0,22.0,1108,48,Gasoline,RENAULT,SUPERCINQ,27,16,143,Tourism,7890,715,0,0.0
46687,A00042731,V01,A00042731-V01,0.5,Maxi,10,1,Monthly,No,WorkPrivate,31091,No,44,0,M,,26,0,10.0,1527,58,Diesel,CITROEN,SAXO,15,11,158,Commercial,10388,890,0,0.0
46688,A00042732,V01,A00042732-V01,0.5,Maxi,9,2,Biannual,No,WorkPrivate,40157,Yes,50,21,M,F,32,3,11.0,1149,59,Gasoline,RENAULT,CLIO,13,11,160,Tourism,10962,890,0,0.0
46689,A00042733,V01,A00042733-V01,0.5,Maxi,28,2,Biannual,No,WorkPrivate,67256,Yes,53,60,F,M,35,30,2.0,1339,100,Gasoline,HONDA,JAZZ,3,1,180,Tourism,18700,1080,0,0.0
46690,A00042734,V01,A00042734-V01,0.5,Median2,3,3,Monthly,No,WorkPrivate,46287,No,35,0,F,,16,0,13.0,1360,75,Gasoline,PEUGEOT,306,13,12,165,Tourism,12547,1020,0,0.0
46691,A00042735,V01,A00042735-V01,0.5,Maxi,25,1,Yearly,Yes,Retired,67482,Yes,85,44,M,M,54,16,8.0,1587,109,Gasoline,CITROEN,XSARA,11,9,197,Tourism,18100,1216,0,0.0
46692,A00042736,V01,A00042736-V01,0.5,Mini,6,2,Biannual,No,Retired,03094,No,89,0,M,,61,0,24.0,1124,51,Gasoline,PEUGEOT,104,30,27,138,Tourism,6060,790,0,0.0
46693,A00042737,V01,A00042737-V01,0.5,Median1,2,1,Yearly,No,WorkPrivate,44072,Yes,47,21,M,F,29,3,15.0,1360,75,Gasoline,CITROEN,ZX,19,14,172,Tourism,13309,945,1,659.83
46694,A00042738,V01,A00042738-V01,0.5,Maxi,14,3,Yearly,No,WorkPrivate,09127,No,47,0,M,,29,0,6.0,1560,90,Diesel,PEUGEOT,307,6,6,179,Tourism,17500,1193,0,0.0
46695,A00042739,V01,A00042739-V01,0.5,Maxi,2,2,Monthly,No,WorkPrivate,35137,Yes,47,42,M,F,22,21,3.0,1997,136,Diesel,PEUGEOT,407,4,3,203,Tourism,29300,1548,1,3413.28
46696,A00042739,V02,A00042739-V02,0.5,Maxi,2,2,Monthly,No,WorkPrivate,35137,No,42,0,F,,21,0,15.0,1905,93,Diesel,CITROEN,ZX,19,14,185,Tourism,17974,1035,0,0.0
46697,A00042740,V01,A00042740-V01,0.5,Maxi,6,1,Biannual,No,WorkPrivate,07182,No,55,0,F,,15,0,1.0,1124,60,Gasoline,CITROEN,C2,2,2,158,Tourism,11900,932,0,0.0
46698,A00042741,V01,A00042741-V01,0.5,Maxi,11,1,Yearly,No,WorkPrivate,94028,Yes,45,37,M,F,19,19,2.0,1598,120,Gasoline,PEUGEOT,308,2,1,195,Tourism,20500,1287,0,0.0
46699,A00042742,V01,A00042742-V01,0.5,Maxi,6,3,Yearly,No,WorkPrivate,74109,Yes,38,44,F,M,16,24,8.0,1461,66,Diesel,RENAULT,CLIO,10,8,163,Tourism,13050,960,0,0.0
46700,A00042743,V01,A00042743-V01,0.5,Maxi,4,4,Yearly,No,Professional,75104,Yes,53,41,M,F,35,18,6.0,2401,164,Diesel,VOLVO,XC90,9,6,185,Tourism,55000,1536,0,0.0
46701,A00042744,V01,A00042744-V01,0.5,Maxi,12,1,Yearly,No,WorkPrivate,78545,No,55,0,F,,34,0,12.0,1360,75,Gasoline,PEUGEOT,206,13,8,170,Tourism,11950,950,0,0.0
46702,A00042745,V01,A00042745-V01,0.5,Median1,1,1,Yearly,No,Retired,11372,No,73,0,F,,27,0,13.0,1390,75,Gasoline,RENAULT,CLIO,13,13,170,Tourism,11114,950,0,0.0
46703,A00042746,V01,A00042746-V01,0.5,Maxi,4,2,Monthly,No,WorkPrivate,44109,Yes,53,21,F,F,32,3,10.0,1149,75,Gasoline,RENAULT,TWINGO,11,5,170,Tourism,11300,845,0,0.0
46704,A00042747,V01,A00042747-V01,0.5,Mini,4,2,Biannual,No,Retired,05050,No,57,0,M,,39,0,21.0,1796,70,Gasoline,CITROEN,C25,30,21,120,Commercial,12235,0,0,0.0
46705,A00042748,V01,A00042748-V01,0.5,Maxi,10,2,Yearly,No,Professional,91161,Yes,53,39,M,F,34,20,2.0,1461,68,Diesel,RENAULT,CLIO,6,5,163,Tourism,13050,1155,0,0.0
46706,A00042749,V01,A00042749-V01,0.5,Median2,2,2,Biannual,No,WorkPrivate,60159,Yes,36,37,M,F,18,11,12.0,1598,90,Gasoline,RENAULT,CLIO,12,11,181,Tourism,15764,975,0,0.0
46707,A00042750,V01,A00042750-V01,0.5,Maxi,1,1,Yearly,No,WorkPrivate,26085,No,46,0,M,,28,0,2.0,1461,111,Diesel,RENAULT,MEGANE,2,1,190,Tourism,21550,1215,0,0.0
46708,A00042751,V01,A00042751-V01,0.5,Maxi,24,7,Yearly,No,Retired,74224,No,83,0,F,,24,0,8.0,1149,75,Gasoline,RENAULT,TWINGO,11,5,170,Tourism,10500,845,0,0.0
46709,A00042752,V01,A00042752-V01,0.5,Mini,11,2,Biannual,No,WorkPrivate,79191,Yes,51,22,F,F,32,3,19.0,1595,55,Diesel,RENAULT,SUPERCINQ,26,21,150,Tourism,11038,750,0,0.0
46710,A00042752,V02,A00042752-V02,0.55,Maxi,4,1,Biannual,No,Professional,79191,No,52,0,M,,34,0,8.0,1997,85,Diesel,FIAT,DUCATO,9,8,136,Commercial,20894,0,0,0.0
46711,A00042753,V01,A00042753-V01,0.9,Maxi,3,3,Monthly,No,WorkPrivate,01034,No,29,0,M,,10,0,5.0,1870,131,Diesel,RENAULT,MEGANE,6,5,200,Tourism,25450,1250,0,0.0
46712,A00042754,V01,A00042754-V01,0.5,Maxi,17,3,Biannual,No,WorkPrivate,36009,Yes,60,63,M,F,39,44,7.0,1461,66,Diesel,SUZUKI,JIMNY,7,6,134,Tourism,15190,1115,0,0.0
46713,A00042755,V01,A00042755-V01,0.5,Maxi,7,1,Yearly,No,Retired,22179,Yes,64,65,F,M,45,47,1.0,1598,157,Gasoline,CITROEN,DS3,1,1,214,Tourism,21150,1165,0,0.0
46714,A00042755,V02,A00042755-V02,0.5,Maxi,5,2,Yearly,No,Retired,22179,Yes,64,65,F,M,45,47,5.0,4196,305,Gasoline,JAGUAR,S-TYPE,6,5,250,Tourism,56950,1740,0,0.0
46715,A00042756,V01,A00042756-V01,0.5,Maxi,6,1,Yearly,No,WorkPrivate,38431,Yes,42,43,M,F,24,22,1.0,2967,240,Diesel,AUDI,Q5,3,1,225,Tourism,59450,1865,1,644.86
46716,A00042757,V01,A00042757-V01,0.5,Maxi,22,1,Monthly,No,Retired,35088,No,61,0,M,,35,0,10.0,2188,90,Diesel,RENAULT,MASTER,11,8,137,Commercial,23442,0,0,0.0
46717,A00042758,V01,A00042758-V01,0.5,Median2,11,11,Yearly,No,WorkPrivate,50904,No,64,0,F,,45,0,19.0,1929,66,Diesel,FIAT,TEMPRA,21,15,162,Tourism,14163,1170,0,0.0
46718,A00042759,V01,A00042759-V01,0.57,Mini,4,2,Yearly,No,WorkPrivate,85222,No,34,0,M,,16,0,51.0,425,20,Gasoline,CITROEN,2CV,48,39,88,Commercial,1060,880,0,0.0
46719,A00042760,V01,A00042760-V01,0.5,Mini,25,3,Monthly,No,WorkPrivate,31361,No,46,0,M,,26,0,16.0,1905,66,Diesel,LADA VAZ,NIVA,18,14,127,Tourism,12029,1240,0,0.0
46720,A00042761,V01,A00042761-V01,0.5,Median2,6,1,Yearly,Yes,Retired,40901,Yes,65,67,F,M,47,48,12.0,1299,60,Gasoline,FORD,KA,15,14,155,Tourism,9041,890,0,0.0
46721,A00042761,V02,A00042761-V02,0.5,Maxi,6,1,Yearly,No,Retired,40901,Yes,65,67,F,M,47,48,3.0,1461,86,Diesel,DACIA,LOGAN,3,1,161,Tourism,13300,1255,0,0.0
46722,A00042762,V01,A00042762-V01,0.96,Maxi,12,4,Biannual,No,Retired,69068,No,74,0,M,,54,0,13.0,2151,125,Diesel,MERCEDES BENZ,E220,13,11,200,Tourism,33997,1465,0,0.0
46723,A00042763,V01,A00042763-V01,0.5,Median2,4,4,Yearly,No,WorkPrivate,15140,No,47,0,M,,29,0,13.0,2835,125,Diesel,MITSUBISHI,PAJERO,17,13,150,Tourism,30155,1855,0,0.0
46724,A00042764,V01,A00042764-V01,0.72,Median2,1,1,Monthly,No,Professional,29042,No,31,0,M,,13,0,9.0,2287,116,Diesel,IVECO,DAILY,9,5,142,Commercial,34564,0,0,0.0
46725,A00042765,V01,A00042765-V01,0.5,Median2,26,11,Biannual,No,WorkPrivate,91432,No,69,0,F,,48,0,11.0,1149,59,Gasoline,RENAULT,TWINGO,13,11,151,Tourism,8522,823,0,0.0
46726,A00042766,V01,A00042766-V01,0.5,Maxi,9,2,Biannual,No,Retired,24340,Yes,70,78,F,M,41,54,12.0,1390,75,Gasoline,RENAULT,KANGOO,13,12,155,Tourism,12959,1065,0,0.0
46727,A00042767,V01,A00042767-V01,0.5,Maxi,11,1,Yearly,Yes,WorkPrivate,94076,No,45,0,F,,22,0,8.0,1390,98,Gasoline,RENAULT,CLIO,10,8,186,Tourism,13750,980,0,0.0
46728,A00042768,V01,A00042768-V01,0.5,Maxi,29,2,Biannual,No,WorkPrivate,86194,No,59,0,M,,40,0,2.0,1398,68,Diesel,PEUGEOT,206,10,6,168,Tourism,14500,1049,0,0.0
46729,A00042769,V01,A00042769-V01,0.5,Median2,15,1,Biannual,No,WorkPrivate,24436,No,47,0,M,,28,0,14.0,1905,93,Diesel,PEUGEOT,406,16,14,178,Tourism,20413,1335,0,0.0
46730,A00042770,V01,A00042770-V01,0.5,Maxi,8,1,Monthly,No,WorkPrivate,76351,No,60,0,F,,33,0,3.0,1461,86,Diesel,RENAULT,CLIO,4,1,174,Tourism,18600,1205,0,0.0
